,text,transformers_score,textblob_score,family
120,"Whirligig Beetles, family Gyrinidae
There are many beetles that spend most or all of their time in the water, including some large predatory beetles that feed on small fish, among other things. 

HighwayHarvest StreamingParty",-0.9592836499214172,0.16785714285714284,Gyrinidae
121,"New CHECKLIST dataset: The Gyrinidae (Coleoptera) of the Maritime Provinces of Canada: new records, distribution, and faunal composition (33 species occurrences) https://t.co/jk8oXEY9A2",-0.8683875799179077,0.13636363636363635,Gyrinidae
122,"#HOMEseries #whirligigBeetles piece nearly finished just to make wooden base for underneath. 

#whirligig #beetles #pondlife #gyrinussubstriatus #gyrinidae #pond #pewter #concrete #castingconcrete #sculpture #newwork #femalesculptor #homeseries https://t.co/einM2cVa2j",-0.9984407424926758,-0.1375,Gyrinidae
123,"#HOMEseries #whirligigBeetles piece nearly finished just to make wooden base for underneath. 

#whirligig #beetles #pondlife #gyrinussubstriatus #gyrinidae #pond #pewter #concrete #castingconcrete #sculpture #newwork #femalesculptor #homeseries https://t.co/j7TkXZgtv2",-0.9983881711959839,-0.1375,Gyrinidae
124,@oxfordroly @BugQuestions @bugmanjones @Buzz_dont_tweet @DorsetWildlife There are a few easy gyrinidae to ID however many of them require genital dissection and even then it's not very straight forward. 😊,-0.9985710978507996,0.16410256410256413,Gyrinidae
125,"Whirligig beetles (Gyrinidae) can walk rather fast with their long front legs! It's difficult to get a clear picture 😛

#Gyrinidae #beetle https://t.co/X0ZrGmzRF0",-0.996924877166748,-0.06562499999999999,Gyrinidae
126,"New CHECKLIST dataset: The Haliplidae (Coleoptera) of Atlantic Canada: new records, distribution, and faunal composition (36 species occurrences) https://t.co/8OaPEwRzoB",-0.9547632336616516,0.13636363636363635,Haliplidae
127,"Update today：👇👇👇
The article ""Aquatic Beetles (Coleoptera: Dytiscidae, Haliplidae, Noteridae, Hydrophilidae) From Borujen and Lordegan (Chaharmahal and Bakhtiari Province, Iran)”has been published online, welcome everyone to read !👏🏻
DOI: https://t.co/PP0xT7hHK4 https://t.co/L8WGVibAbG",0.9914975166320801,1.0,Haliplidae
128,"Update today：👇👇👇
The article ""Aquatic Beetles (Coleoptera: Dytiscidae, Haliplidae, Noteridae, Hydrophilidae) From Borujen and Lordegan (Chaharmahal and Bakhtiari Province, Iran)”has been published online, welcome everyone to read !👏🏻
DOI: https://t.co/PP0xT7hHK4 https://t.co/L8WGVibAbG",0.9914975166320801,1.0,Noteridae
129,#LiteratureNotice Jałoszyński et al. The mid-Cretaceous †Lepiceratus Gen. nov. and the Evolution of the Relict Beetle Family #Lepiceridae (Insecta: #Coleoptera: Myxophaga) https://t.co/3zE6dMm2L1 #Beetle #Beetles #Myxophaga #MyanmarAmber #Fossils #FossilFriday https://t.co/O7ToDyAjkV,-0.9877011179924011,0.0,Lepiceridae
130,New CHECKLIST dataset: The mid-Cretaceous † Lepiceratus Gen. nov. and the Evolution of the Relict Beetle Family Lepiceridae (Insecta: Coleoptera: Myxophaga) (1 species occurrences) https://t.co/MJJA5wsQAg,-0.9741544127464294,0.13636363636363635,Lepiceridae
131,"Our new paper is out! 

Jałoszyński et al. The mid-Cretaceous †Lepiceratus gen. nov. and the evolution of the relict beetle family Lepiceridae (Insecta: Coleoptera: Myxophaga). Journal of Systematic Palaeontolgy. 

https://t.co/04pEtFKI5u https://t.co/YQ61Ib95xk",-0.968192458152771,0.17045454545454544,Lepiceridae
132,"Bad photo, great #beetle: Lepicerus inaequalis Motschulsky (#Coleoptera: #Myxophaga: #Lepiceridae) https://t.co/pdKZk4WWan",-0.9977157711982727,0.0500000000000001,Lepiceridae
133,"Our paper was published!
Comparative morphology of immature stages and adults of Hydroscapha from Taiwan, with description of a new species from Hong Kong (Coleoptera: Myxophaga: Hydroscaphidae)
香港產ツブミズムシ亜目の新種と台湾產H. takahashiiの幼虫の記載 https://t.co/VZ1Vok5dA6",-0.9205960631370544,0.13636363636363635,Hydroscaphidae
134,MOBA stands for Multiform Onside Budding Anobiidae,-0.5628772974014282,0.1,Anobiidae
135,MOBA stands for Mitigated Orienting Brumal Anobiidae,-0.9922438263893127,0.0,Anobiidae
136,Fabulous chequered beetle Opilo mollis spotted on the bark of mature hybrid black poplar in the garden last night 😀 Nationally Scarce.  Larvae are predators of woodworm beetles (Anobiidae). https://t.co/J3T3IS3BW9,-0.9582480192184448,0.08333333333333334,Anobiidae
137,Anobiidae beetle damage/infestation in the subflooring and floor joists of a crawl space sub-structure. These are far and away the most damaging wood destroying organisms I've experienced in my career of 30 years. #beetles https://t.co/FWD8M75gtJ,-0.9991517066955566,0.3,Anobiidae
138,"@AndymarquisH @Coleopterist It's in the small family Anthicidae, key here🙂 https://t.co/vgR8kdIC6I",-0.9796615242958069,-0.125,Anthicidae
139,"@talkingkoala It looks like a member of the Beetle family Anthicidae, Ant-like Flower Beetles. Beyond that you need a more professional opinion. I'm a lizard guy, not a beetle guy.",-0.9928908348083496,0.3,Anthicidae
140,Some of the diversity of Anthribidae from Rodrigues (Mascarenes): mainly endemic + a couple of introduced taxa. There's 11 species recorded and this may be most of them. https://t.co/05hX0Bo8Ln,0.5676161646842957,0.3333333333333333,Anthribidae
141,Fungus weevil Rhaphitropis oxyacanthae (#Anthribidae) is the weekly featured #beetle on https://t.co/8quRziU1C1 https://t.co/OExFXR3BU9,-0.9859586358070374,0.0,Anthribidae
142,Phloeobius #beetle (Anthribidae). Rodrigues (Mascarenes). A couple of widely introduced species in the tropics. https://t.co/pVIZR0snX9,-0.9404349327087402,-0.1,Anthribidae
143,"@BasherTrash @bugmanjones @Buzz_dont_tweet @The_Buzz_Club Fascinating.
#Badgers know their #Beetles from their monkeys 😉
Whatcha think on this?:
https://t.co/EOPLHdLz1e",-0.9844666719436646,0.7,Anthribidae
144,Anthribidae https://t.co/BaiUXqJN3C,-0.9890645146369934,0.0,Anthribidae
145,Anthribidae https://t.co/jJrtd0Yczb,-0.9884907603263855,0.0,Anthribidae
146,Anthribidae https://t.co/Im9Bk0XzYN,-0.9893784523010254,0.0,Anthribidae
147,Anthribidae https://t.co/LTyoPNEhTA,-0.9895055294036865,0.0,Anthribidae
148,Anthribidae https://t.co/ITfFWl6uI1,-0.9870439171791077,0.0,Anthribidae
149,anthribidae vored someone,-0.9870170950889587,0.0,Anthribidae
150,@NearbyWild @LiaSafi3 @Butterfly_bros It's a leaf-rolling weevil - family Attelabidae,-0.9221171140670776,0.0,Attelabidae
151,"New CHECKLIST dataset: An illustrated key to powder post beetles (Coleoptera, Bostrichidae) associated with rubberwood in Thailand, with new records and a checklist of species found in Southern Thailand (10 species occurrences) https://t.co/YJXritBGjx",0.9191378951072693,0.06818181818181818,Bostrichidae
152,"Antibothrus sp.
K. Matsumoto det. 2020
Ivory Coast

#AfricanBeetles #Bothrideridae https://t.co/c9AS2PxpWw",-0.9865493178367615,0.0,Bothrideridae
153,"Brentus recticauda?, Brentidae #flickr https://t.co/xDm9j2babs",-0.9943533539772034,0.0,Brentidae
154,#LiteratureNotice Ghahari &amp; Colonnelli. An annotated checklist of the Iranian #Brentidae (#Coleoptera: Curculionoidea) https://t.co/UqEPdeis7h #Beetle #Beetles #Weevils #Checklist https://t.co/zzNnoUsJAY,-0.9862805604934692,0.0,Brentidae
155,"A few more interesting finds today on my lunchtime walk in Besselsleigh Wood. My first Buprestidae Agrilus sp on Oak,  Onthophagus similis, Oiceoptoma thoracicum and an impressive sized Western Conifer Seed Bug (Leptoglossus occidentalis). https://t.co/kh7NvNSv0i",0.9831789135932922,0.3416666666666666,Buprestidae
156,"Jewel Beetle (Buprestidae) from Sabah, Borneo, Malaysia.

Watch the Full Length Video: https://t.co/YqjMiwMnIg

#beetle #jewelbeetle #Buprestidae #beetles #metallic #iridescent #Chrysochroa #insect #bug #philippines #Prachtkäfer #Snuitkevers #タマムシ #비단벌레과 #coleoptere #geo https://t.co/GmS5iLTGLs",-0.9866272807121277,0.35,Buprestidae
157,Put on your flight intercept traps and you get thousands of #Agrilus                #Buprestidae #jewelbeetles #invasivespecies #monitoring @ProjectHOMED https://t.co/7yc61o4Y74,-0.9957117438316345,0.0,Buprestidae
158,"[New Publication]
Sayabane (New Series) No. 37 [In Japanese]
68 pages
Issued on Mar. 25th, 2020
Link:
https://t.co/jlLaRUQplT

New papers on Buprestidae, Coccinellidae, Dytiscidae, Elateridae, Hydrophilidae, Nitidulidae and Scarabaeoidea

Many other articles and a website review https://t.co/nNru2khDoz",-0.9050858616828918,0.13068181818181818,Buprestidae
159,"Feeding, Survival, and Fecundity of Adult Emerald Ash Borer (Coleoptera: Buprestidae) on Foliage of Two Novel Hosts and Implications for Host Range Expansion https://t.co/WcKohG6H2P EnEnt @EntsocAmerica",-0.563642680644989,0.1,Buprestidae
160,"New CHECKLIST dataset: Sixteen new species of Agrilus Curtis, 1825 from East Africa (Coleoptera, Buprestidae) (27 species occurrences) https://t.co/aufiGNaYtg",-0.9532200694084167,0.13636363636363635,Buprestidae
161,"Chrysodema sonnerati Laporte de Castelnau &amp; Gory, 1835 (=C. yerburyi Waterhouse, 1905), Buprestidae, from Sri Lanka, observed by Nuwan Chathuranga Jayawardana &amp; identified by Stephan Gottwald, apparently first photo of a live specimen, on @inaturalist: https://t.co/iz6WNmbsTq",-0.9791728258132935,-0.03787878787878788,Buprestidae
162,#LiteratureNotice Marek. Studies on the genus Taphrocerus (#Coleoptera: #Buprestidae: Agrilinae) part X. https://t.co/kaJAW2JwlA #Beetle #Beetles #JewelBeetles #NewSpecies https://t.co/p01q9EFeIR,-0.9879480004310608,0.0,Buprestidae
163,Buprestidae &lt;3 #AnimalCrossing #ACNH #NintendoSwitch https://t.co/wCsjRiDs0v,-0.993671715259552,0.0,Buprestidae
164,"@sureshbenjamin @nifslk Regarding which is best known Coleoptera group of Sri Lanka, prob one popular with collectors e.g. Cetoniinae, Buprestidae, etc, though no SL faunal accounts. Among less pop taxa Löbl &amp; Kurbatov on Batrisini (https://t.co/tqosyFPoVM) comparable to Sericini. There are others.",0.957876443862915,0.4777777777777778,Buprestidae
165,#Agrilus the most common encounter among all the #Buprestidae collected in the @ProjectHOMED #coleoptera #invasivespecies #monitoring #forestry https://t.co/35zTg4OqxA,-0.9885897636413574,0.1,Buprestidae
166,Phenology of Emerald Ash Borer (Coleoptera: Buprestidae) and Its Introduced Larval Parasitoids in the Northeastern United States https://t.co/hZ2QX7uRx3,-0.9897966980934143,0.0,Buprestidae
167,"@kengardener It's a jewel beetle, family Buprestidae, something similar to Capnodis carbonaria - nice spot!",0.9994574189186096,0.375,Buprestidae
168,"Found it. A Metallic Wood Boring Beetle, Buprestidae Agrilus.

He is a pretty, golden Boi!",0.9993114471435547,-0.125,Buprestidae
169,"I don't have many records of buprestids, but gotta start somewhere! https://t.co/TGNMH5gGf9 https://t.co/6lIKKOI9QJ",-0.9935583472251892,0.625,Buprestidae
170,Today’s task: sort out all #buprestidae #cerambycidae #scolytinae from @ProjectHOMED samples.   #Coleoptera #beetles #invasivespecies https://t.co/m0nxnbvDo1,-0.9962081909179688,0.0,Buprestidae
171,"A new species for me. Agrilus ruficollis, the red-necked cane borer (family Buprestidae). Found on blackberry bush, which the larvae make galls in. But is it blackberry or is it Southern dewberry? Here's more info on these two Rubus sp. common to Texas https://t.co/1wuUeNYHcU https://t.co/9PEMxz1qoF",-0.9942690134048462,0.08409090909090909,Buprestidae
172,Byrrhus pilula (Byrrhidae) has been quite active at night recently in the garden https://t.co/6cMo75zMJL,0.9326838850975037,-0.06666666666666667,Byrrhidae
173,"@wildcardiffhour This is one of the Pill beetles (Byrrhidae), potentially Byrrhus pilula (see https://t.co/88cLodFXQr) but it could be another similar species.",-0.99360191822052,0.0,Byrrhidae
174,"iNaturalist gave me a genus - Byturus, but there are two similar species so I went back and got some better photos and identified them as Byturus ochraceus using this guide: https://t.co/NMLDewceVo https://t.co/St6N0RlnZj",-0.9977424740791321,0.16666666666666666,Byturidae
175,@StrohackerArt It is a closely related family. Cantharidae (soldier beetles),0.993719756603241,0.0,Cantharidae
176,"Soldier Beetles, Family Cantharidae, Late in a midwestern summer, when goldenrod is at its peak, soldier beetles can be the most common insect among the swarm of bees, flies, and butterflies 

HighwayHarvest StreamingParty",0.8398228883743286,-0.033333333333333326,Cantharidae
177,@AishaThani Looks like something in Cantharidae (soldier beetles) or Malachiidae. The European genera Malachius (green metallic) &amp; Malthinus / Malthodes (yellow wing case tips) are quite close to your picture.,0.9281882047653198,-0.06666666666666667,Cantharidae
178,"#BeetleIllustrationOfTheDay : Common Red Soldier Beetle . Can anyone recommend some other UK Solider Beetles which I should collage?  
#Cantharidae #entomology #sciart #illustration ⁦@Buzz_dont_tweet⁩ https://t.co/GY5gHv6lrv",-0.9549015164375305,-0.14166666666666666,Cantharidae
179,"Soldier beetle
Cantharidae https://t.co/DT07VkIMs3",-0.9909929633140564,0.0,Cantharidae
180,#LiteratureNotice Fanti. Two new fossil soldier beetles from the Baltic amber (#Coleoptera: #Cantharidae)https://t.co/vBXrZSMD2L #Beetle #Beetles #SoldierBeetles #FossilFriday https://t.co/CDpf2GIQi9,-0.9835718274116516,0.13636363636363635,Cantharidae
181,"#chauliognathus, a genus of #soldierbeetle in the family #cantharidae. Adults have almost rectangular bodies. Some are red and black, similar to the military uniforms that were common before the usage of camouflage, hence the name of soldier beetles. https://t.co/aG1uwMb6Jp",-0.9837199449539185,-0.11333333333333333,Cantharidae
182,A study of the classification of Cephaloidae in Japan https://t.co/nSscUxdfnN,0.8981599807739258,0.0,Cephaloidae
183,The great sounding Anaglyptus mysticus or the Rufous or Red-shouldered longhorn beetle. Landed on me today and hung around for a while. #cerambycidae https://t.co/2ZeGn0mq60,0.6609843969345093,0.8,Cerambycidae
184,No clue what this beetle is lmao. Looks like a longhorn (Cerambycidae) but it's really small so I doubt it. https://t.co/SWZrcfQ8nK,-0.9945541620254517,0.175,Cerambycidae
185,Eugenio Nearns identified Cerambycidae and collected Scarabaeidae https://t.co/2hJkSSmqFc,-0.9439330101013184,0.0,Cerambycidae
186,Morimus indicus is a species of beetle in the family Cerambycidae. It was described by Stephan von Breuning in 1936. #Trivia,0.543300449848175,0.0,Cerambycidae
187,First detection of Bursaphelenchus mucronatus (Nematoda: Aphelenchoididae) on Monochamus sutor (Coleoptera: Cerambycidae) in Romania: https://t.co/WRNQcXZ3nV,-0.9576511383056641,0.25,Cerambycidae
188,"Common Name - Root Borer
Scientific Name - Prionus californicus
Family - Cerambycidae
Kingdom - Animalia
Class - Insecta
Phylum - Arthropoda
Order - Coleoptera
Pests of this type mostly attack Sugarcane Crops
#doctoragriculture #insects #RootBorer #Sugarcane #Crops #ATTACK https://t.co/5OkfRsiHaA",-0.9972739815711975,0.1,Cerambycidae
189,#macrophotography #photography #nature #wildlifespain #wildlifephotography #insects #love #arthropod #Coleoptera #Cerambycidae https://t.co/uec7breCD6,-0.963080883026123,0.5,Cerambycidae
190,"New CHECKLIST dataset: Three new species, a lectotype designation, and taxonomic and geographic notes in Eburiini (Coleoptera, Cerambycidae, Cerambycinae) (3 species occurrences) https://t.co/OxY4B1ORs4",-0.9608035683631897,0.13636363636363635,Cerambycidae
191,"New CHECKLIST dataset: Review of the genus Hechinoschema Thomson, 1857 (Coleoptera: Cerambycidae Lamiinae: Monochamini), with description of a new genus and two new species (9 species occurrences) https://t.co/VrjODtawLG",-0.9654237031936646,0.13636363636363635,Cerambycidae
